"ID","CUSTOMER_GRADE","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","ATT_FLAG","ANIMAL_FLAG","CREDIT_FLAG","RELATED_FLAG","BUYER_FLAG"
80,4.87795361464819,0,0,0,3,600,17,1750,1780,1820,1780,1880,1621,1898,1874,1738,1318,0,1,0,0,1
81,9.86579014985877,0,0,0,2,760,24,1330,1470,1370,1430,1270,450,487,1313,1400,1077,0,0,0,0,0
82,12.222164438145,0,0,0,3,680,23,2560,1850,1910,1850,2000,1714,1861,1972,2359,2062,0,1,0,0,0
83,9.90385506370062,0,0,1,5,400,21,1780,1790,2040,1980,1860,2071,2100,2095,2467,2627,0,0,0,0,0
84,9.21199549471398,0,0,1,4,560,23,2150,2070,2030,2050,2090,2589,2069,1826,2414,2566,0,0,0,1,0
85,6.15199636091441,0,0,0,5,440,23,2170,2150,2080,2080,2100,1968,2080,2109,1822,2018,0,0,0,0,1
86,7.47936427638202,0,0,1,7,320,28,2120,2110,2250,2020,2140,2056,2167,2338,2414,2237,1,0,0,0,1
87,9.36309006916164,0,0,0,3,440,20,1300,1220,1220,1180,1280,1486,1490,1287,966,797,0,0,0,0,0
88,8.89502234270562,0,0,0,4,320,23,1110,1380,1340,1230,1130,1234,1237,302,0,809,0,1,0,0,0
89,11.5564959513826,0,0,0,4,360,15,1680,1820,2170,1280,1390,2306,1673,1445,1167,859,0,0,0,0,0
90,10.7913810664862,0,0,0,5,320,16,1300,1400,1410,1360,1360,1541,1637,1676,1877,1403,0,0,0,0,0
91,11.0231435186939,0,0,0,6,360,27,2140,2240,2130,2070,2080,1083,1596,1638,2035,2125,0,1,0,0,0
92,7.4612397993051,0,0,0,4,320,17,1250,1300,1370,1380,1260,1412,1145,1065,1608,1271,0,0,0,0,0
93,8.97928708826406,0,0,1,4,560,18,2140,2120,1970,1980,2180,1562,1822,2161,2294,2895,0,0,0,0,1
94,10.499563009579,0,0,0,2,920,21,1860,1840,2030,1780,1980,1257,1661,1470,1991,1931,0,0,0,0,0
95,7.30504695532121,0,0,1,7,320,22,2030,2070,1930,2000,2020,1962,2264,2225,2121,2141,0,0,0,0,0
96,8.40050886182506,0,0,0,2,640,21,1450,1360,1300,1270,1210,1391,900,922,1228,972,0,0,0,0,0
97,16.6250874021995,0,0,0,3,480,24,1160,1320,1390,1440,1390,1788,1564,1814,2076,1543,0,0,0,0,0
98,13.6750019498857,0,0,0,6,240,23,1230,1260,1310,1220,1220,1849,1606,1447,1241,1376,0,0,0,0,0
99,8.21622161295153,0,0,0,1,1800,21,1780,1820,1780,1740,1670,1326,1366,1293,1613,1127,0,0,0,0,0
100,11.0313439097054,0,0,0,0,0,19,1630,1730,1650,1710,1690,1350,1218,1224,1811,1877,0,0,0,0,0
101,7.62413614373701,0,0,0,8,280,20,2080,2140,2180,2010,2070,1497,1820,1809,2143,1732,0,0,0,0,0
102,10.8540592725242,0,0,0,4,360,18,1380,1440,1430,1340,1340,1754,1676,1247,1507,1143,0,0,0,0,0
103,6.54412535565777,0,1,0,4,800,25,3140,3540,3540,3400,3420,2489,3403,3414,3550,3698,0,0,0,0,1
104,9.21771608076078,0,0,0,6,240,23,1280,1140,1340,1290,1260,1305,1394,1651,1198,824,0,0,0,0,0
105,4.59336271114101,0,0,0,4,320,14,1340,1060,1390,1420,1130,1234,1184,1288,1211,1143,0,0,0,0,0
106,12.8808270351132,0,0,0,6,280,16,1430,1400,1490,1450,1440,936,1065,1030,1714,1740,0,0,0,0,0
107,9.02713753713573,0,0,0,6,0,17,30,760,1060,1410,1370,1727,1708,1370,1265,1005,0,0,0,0,0
108,6.73856531320927,0,0,0,4,560,18,2090,2210,2180,2180,1860,1932,1692,1709,2172,1880,1,0,0,0,1
109,14.8543925398136,0,0,0,6,240,19,1370,1300,1360,1260,1240,1280,1060,910,934,1125,0,0,0,0,0
110,13.3748553079019,0,0,0,5,280,24,1260,1420,1370,1320,1330,1329,1219,1789,1636,1391,0,0,0,0,0
111,15.0525083958012,0,0,0,2,640,21,1230,1270,1280,1260,1370,1078,1166,931,1593,1615,0,0,0,0,0
112,4.6927610046438,0,0,0,3,480,13,1440,1300,1390,1400,1380,1048,1347,1711,1124,1546,0,0,0,0,0
113,11.2275443177613,0,0,0,5,360,25,1840,1680,1760,1680,1430,1139,572,1200,1353,1049,0,0,0,0,0
114,10.6350281137104,0,0,1,6,360,23,2000,2030,1980,1950,2050,2183,1820,2331,2150,1802,1,0,0,1,0
115,11.8995474193973,0,1,0,7,560,26,3800,3690,3720,3530,3530,4121,3610,3502,3537,3259,0,1,0,0,0
116,10.9309978923546,0,0,0,5,320,17,1400,1510,1410,1440,1440,1494,1895,1821,1647,1724,0,0,0,0,0
117,5.39625953920783,0,0,1,5,680,29,3270,3300,3190,3080,3120,2954,2288,2552,2274,2792,0,0,0,0,0
118,13.5896664962447,0,0,0,2,760,19,1360,1440,1460,1540,1460,1579,1722,1776,1664,1891,0,0,0,0,0
119,15.7129478437616,0,0,0,2,720,18,1220,1320,1430,1440,1410,1370,1331,1291,1699,1759,0,0,0,0,0
120,17.874296361722,0,0,1,2,1040,21,2290,2050,1960,2060,2000,2330,2670,1987,2286,2239,1,1,0,0,1
121,10.6333610971221,0,0,0,5,280,25,1420,1410,1370,1330,1330,686,615,798,1215,871,0,1,0,0,0
122,4.93389778289473,0,0,0,2,680,20,1320,1360,1300,1360,1350,858,1012,1317,1245,1232,0,0,0,0,0
123,9.28193124594539,0,0,0,2,600,22,1350,1230,1160,1150,1220,1652,1650,1302,1453,1703,0,0,0,0,0
124,7.77458147675233,0,0,0,4,360,17,1140,1130,1310,1270,1350,1491,1536,1817,1389,1214,0,0,0,0,0
125,11.7381013284838,0,0,0,5,280,13,1320,1300,1280,1380,1420,1964,1561,1784,1548,1792,0,0,0,0,0
126,10.3699222217854,0,0,0,2,920,19,1780,1560,1360,1640,1520,1393,1485,1831,2139,1531,0,0,0,0,0
127,14.5331389629721,0,0,0,4,440,19,1750,1790,1790,1740,1850,2193,1507,717,1214,1463,0,0,0,0,0
128,12.1955933908783,0,0,0,3,600,24,1780,1920,1770,1860,1760,1651,1589,1526,1752,1694,0,0,0,0,0
129,10.353299322736,0,0,0,4,240,22,1290,1110,1310,960,1390,1214,1020,1121,1383,1531,0,0,0,0,0
130,12.1768796803022,0,0,1,6,280,22,1670,1710,1670,1830,1700,2032,2000,1718,2288,1975,0,0,0,0,0
131,13.075392540086,0,0,0,4,320,20,1240,1190,1360,1250,1370,854,606,504,1341,1292,0,0,0,0,0
132,13.690427158844,0,0,1,7,480,30,3520,3370,3130,3010,3170,3073,2748,2584,2679,2703,0,0,0,1,0
133,17.4638754744029,0,0,1,2,920,21,1540,1640,1780,1770,2050,2091,2332,2321,2222,2594,0,0,0,1,0
134,14.8369105638189,0,0,0,4,360,17,1260,1390,1390,1370,1500,1672,1917,1678,1607,1467,0,0,0,0,0
135,11.8976860258212,0,0,1,5,520,21,2480,2570,2690,2660,2540,2640,3138,2805,2925,2505,0,0,0,0,0
136,7.80135703101735,0,0,1,3,920,26,2390,2190,2530,2680,2540,3298,3048,2344,2545,2571,0,0,0,0,1
137,9.13385026172574,0,0,0,7,280,18,1640,1380,1740,1830,2120,1671,1214,2224,1918,2354,0,0,0,0,0
138,7.76631837675498,0,1,0,6,520,23,2910,2910,2890,2890,2680,3069,3411,3299,2728,2599,0,0,0,0,0
139,14.7702758504577,0,0,0,9,0,21,1230,1350,1420,1410,1470,1771,1551,1975,2002,1444,0,1,0,0,0
140,10.3912130950034,0,0,0,1,2160,15,2020,2060,2030,2080,2140,2235,1958,1706,1714,2254,0,0,0,0,1
141,7.35065273854994,0,0,0,3,600,16,1450,1660,1730,1760,1660,2086,2031,1971,1863,1456,0,0,0,0,0
142,6.51639124668227,0,0,0,5,280,15,1410,1300,1260,1320,1290,1729,1600,1910,1252,1283,0,0,0,0,0
143,8.28423117820499,0,0,0,4,480,21,1600,1700,1810,1780,1770,1575,1134,1772,1531,1764,0,0,0,0,0
144,7.11880583310498,0,1,0,3,1400,21,3490,4110,3990,4650,4740,4240,4273,3858,3697,3823,0,1,0,1,0
145,11.9749230389524,0,0,1,2,1240,25,2440,2410,2500,2410,2520,2417,2439,2777,2692,2377,1,1,0,1,0
146,13.7149298412312,0,0,0,6,320,14,1790,1800,1820,1720,1810,1705,1944,2099,1824,1833,0,0,0,0,0
147,11.5761204762586,0,0,1,5,440,20,2190,2240,2150,2140,2020,2784,2600,1762,1932,1998,1,0,0,0,1
148,11.470272846616,0,0,0,6,320,21,1900,1990,1930,1550,1640,2060,1887,1688,1817,1900,0,0,0,0,0
149,13.4373118051242,0,0,0,5,360,24,1710,1670,1540,1610,1510,2150,2027,1769,1342,1487,0,1,0,0,0
150,7.95216181782278,0,0,0,4,360,19,1310,1220,1270,1280,1290,1685,1367,957,725,1066,0,0,0,0,0
151,17.8130570110926,0,0,0,7,200,18,1290,1190,1330,1320,1390,1748,1931,1794,1859,1453,0,0,0,0,0
152,12.3975629585729,0,0,0,3,480,19,1340,1140,1130,1450,1300,1530,892,1321,1149,1119,0,0,0,0,0
153,10.9521349711136,0,0,1,4,760,27,2870,2980,2940,2930,2880,2702,2875,2909,2918,2760,0,0,0,0,0
154,13.1524020269861,0,0,0,4,320,11,1220,1270,1280,1450,1400,1570,1523,1207,1207,1467,0,0,0,0,0
155,7.85853233334227,0,0,0,7,200,23,1390,1480,1490,1370,1370,1272,1071,1135,1554,1125,0,0,0,0,0
156,12.4276905610688,0,0,0,1,1960,21,1780,1930,1750,1820,1730,1631,1512,1357,1960,1541,0,1,0,0,1
157,7.45961738129339,0,0,0,4,440,21,1450,1620,1560,1620,1500,1109,1732,1814,1548,2139,0,0,0,0,0
158,11.3295958513884,0,0,0,3,400,21,1200,1450,1190,1370,1380,1989,1439,1863,2374,1758,0,0,0,0,0
159,11.3142920609414,0,0,0,3,480,21,1460,1360,1350,1400,1450,1310,1200,867,1186,969,0,0,0,0,0
160,15.9547208195632,0,0,0,5,440,23,2330,2260,2120,2060,2150,1493,2081,2206,1905,2192,0,0,0,0,0
161,8.70259548933265,0,0,0,3,440,18,1300,1300,1390,1460,1450,682,503,818,1188,1651,0,0,0,0,0
162,12.9600909154751,0,0,0,5,320,22,1500,1460,1540,1490,1430,1052,1438,1089,1545,1129,0,0,0,0,0
163,10.7504674017966,0,0,1,2,1280,22,2500,2380,2390,2550,2550,1995,2398,3121,2510,2532,0,0,0,0,0
164,10.4510265163842,0,0,0,2,720,21,1370,1300,1330,1390,1340,1564,1872,1666,1705,1667,0,0,0,0,0
165,6.34128421927577,0,0,1,6,320,22,1630,1570,1770,1770,1820,2153,2169,2296,2428,1802,0,0,0,0,0
166,10.1655399017107,0,0,1,6,440,23,2530,2620,2590,2550,2540,2621,2809,2971,2959,2748,1,0,0,1,0
167,9.99885966697833,0,0,0,4,520,24,2040,2060,1940,1880,1900,2206,2193,1913,1969,1686,0,0,0,0,1
168,10.4563942536627,0,0,0,2,880,23,1790,1730,1710,1810,1860,1389,1316,2094,1789,2021,0,0,0,0,1
169,15.3502059865624,0,0,1,3,600,24,1730,1700,1670,1720,1820,2147,2099,2384,2509,1922,0,0,0,0,0
170,12.1545562942026,0,0,0,3,480,20,1350,1200,1380,1340,1310,1218,1195,1245,763,363,0,0,0,0,0
171,9.63179610912719,0,0,0,5,0,22,0,0,550,440,440,1202,955,1379,1281,893,0,0,0,0,0
172,7.50594910012367,0,0,0,1,1400,18,1380,1400,1500,1530,1470,1312,1404,1114,944,1525,0,0,0,0,0
173,8.87852392427613,0,0,0,3,520,17,1510,1500,1520,1440,1310,1459,1251,1121,1366,1856,0,0,0,0,0
174,13.706518402566,0,0,0,6,240,21,1180,1250,1210,1370,1390,1725,1648,814,1686,1446,0,0,0,0,0
175,4.83539668535598,0,0,0,1,1200,25,2730,2190,1290,1190,1560,1830,2114,1246,1499,1624,0,0,0,0,0
176,13.4089360634583,0,0,1,6,480,22,3080,3140,2870,2770,2780,3277,3036,2594,2725,2842,0,0,0,0,1
177,8.51036188215329,0,0,0,3,480,19,1460,1580,1460,1440,1400,792,517,671,859,995,0,0,0,0,0
178,10.8483323153276,0,0,0,2,560,19,1060,1220,1270,1260,1340,1371,1119,1166,895,1060,0,0,0,0,0
179,14.9383016216439,0,0,1,8,360,26,2600,2760,2730,2860,2830,3048,3011,2922,2980,2876,0,0,0,0,0
180,10.008241299002,0,0,0,4,360,16,1410,1350,1290,1250,1230,1189,1140,1220,905,902,0,0,0,0,0
181,9.95838792814814,0,0,0,6,320,30,1950,1910,1810,1800,1860,1492,1917,2046,1456,1866,0,0,0,0,0
182,13.9402840470751,0,0,1,6,280,16,1790,1780,1700,1640,1820,2297,1825,2055,2000,2402,0,0,0,1,1
183,11.6658693830169,0,0,0,4,360,18,1440,1210,1350,1340,1350,786,1148,1312,1572,1284,0,0,0,0,0
184,4.93988496259066,0,0,0,3,320,18,1010,850,970,320,860,1194,1014,827,466,708,0,0,0,0,0
185,5.83824163939354,0,0,0,5,440,18,1850,2050,2010,2040,2020,1853,1440,1534,1857,2451,0,1,0,0,1
186,9.37793879814461,0,0,1,3,600,22,1790,1830,1760,1750,1790,2035,2432,2500,1834,1692,0,0,0,0,0
187,9.84902564384628,0,0,0,1,1760,23,1710,1790,1810,1730,1790,1535,1395,1135,1849,2808,0,0,0,0,0
188,8.30502108918127,0,0,0,7,280,17,1880,1800,1760,1740,1720,1763,2033,2020,1503,1945,0,0,0,0,0
189,7.88146786764088,0,0,0,3,480,23,1350,1310,1390,1440,1400,1068,885,1224,1281,2033,0,0,0,0,0
190,11.2197759568013,0,0,1,3,760,26,2060,2180,2260,2080,2200,2257,2277,2004,2407,2238,0,1,0,1,1
191,10.7205047685661,0,0,1,4,640,26,2500,2440,2570,2610,2550,2599,2546,2191,2441,2511,0,1,0,1,0
192,12.7907619186468,0,0,0,4,440,17,1850,1760,1910,1860,1740,2044,1220,1285,1156,1464,0,0,0,0,0
193,10.3232949073301,0,0,1,4,640,25,2440,2500,2490,2500,2620,2387,3051,2800,2815,2947,1,0,0,0,0
194,5.17577286205154,0,1,0,0,0,24,2960,3070,3080,3070,3230,3216,3231,3304,3543,3326,0,0,0,1,0
195,7.14385678486533,0,0,0,2,680,20,1340,1340,1320,1380,1420,1659,1905,1995,1519,1199,0,0,0,0,0
196,12.9052329690301,0,0,1,3,600,26,1780,1740,1790,1900,1710,1782,2116,2101,2241,1840,0,0,0,1,0
197,8.85047387279396,0,0,0,6,320,15,1770,1800,1720,1580,1580,1240,1362,1268,1649,1412,0,0,0,0,0
198,11.2545887607057,0,0,0,7,200,23,1400,1260,1270,1260,1280,923,1809,1221,1067,750,0,0,0,0,0
199,6.87326947474199,0,0,0,3,600,24,1660,1700,1730,1720,1640,1748,1458,1411,1280,1146,0,0,0,0,0
200,7.69763179642725,0,0,0,6,240,21,1390,1430,1440,1390,1400,1088,977,1025,1317,1564,0,1,0,0,0
201,8.1548818746956,0,0,1,2,1480,21,3140,2990,2950,2930,2920,3150,2639,2902,2669,2496,0,0,0,0,1
202,11.1154676003668,0,0,0,3,440,33,1200,1280,1430,1090,1370,1491,1463,1071,990,1131,0,0,0,0,0
203,8.15504416584928,0,0,0,6,400,18,2120,2210,2170,2180,2290,1749,1486,1625,2011,2255,0,0,0,0,0
204,12.0959656047074,0,0,1,1,2040,22,2040,2060,2130,2080,2060,2492,2336,1580,1852,1912,0,1,0,1,0
205,9.93342689644125,0,0,0,2,840,12,1930,1660,1610,1290,1140,1813,1567,1522,1307,1090,0,0,0,0,1
206,8.09904457258827,0,1,0,4,1040,26,3910,3970,4030,4120,4310,4122,3860,3798,3734,4143,0,1,0,1,0
207,11.1804934321697,0,0,0,2,960,29,1860,1870,1760,1780,1740,1967,1964,1811,1846,1470,0,0,0,0,0
208,14.2046031587913,0,0,0,4,280,23,1070,1160,1110,1240,1350,1209,1087,718,1210,975,0,0,0,0,0
209,8.87987028083104,0,0,1,3,880,26,2560,2540,2520,2420,2530,2397,2249,2995,3008,2744,0,0,0,0,0
210,11.0364661590641,0,0,0,3,440,15,1240,1240,1170,1200,1280,1044,1001,977,1145,948,0,0,0,0,0
211,4.33260823677664,0,0,0,2,640,23,1310,1210,1480,1380,1250,1428,1664,1556,1762,1223,0,0,0,0,0
212,10.3677807535075,0,0,0,7,280,28,1760,1690,1740,1830,1800,1651,2302,1742,1710,1927,0,0,0,0,0
213,6.75449221924343,0,0,0,1,1080,20,1370,1160,1180,1060,1320,744,848,1730,1261,1341,0,0,0,0,0
214,9.2833215883541,0,0,0,3,600,18,1830,1720,1740,1770,1840,1886,1741,1469,1117,1753,0,0,0,0,0
215,12.1699574693787,0,0,0,0,0,16,1380,1340,1260,1170,1230,1617,1271,1140,1139,975,0,0,0,0,0
216,10.0985921094434,0,0,0,4,400,15,1410,1620,1650,1520,1590,1162,1492,856,1299,1529,0,0,0,0,0
217,6.72001083409888,0,0,0,7,240,24,1570,1220,1210,1320,1270,1412,722,1054,785,1231,0,0,0,0,0
218,8.92994579029202,0,0,0,3,440,19,1160,1240,1160,1310,1350,1273,1177,1587,1017,1128,0,0,0,0,0
219,4.55569009280195,0,0,0,7,200,23,1290,1460,1330,1210,1240,1495,1436,1026,1120,1214,0,1,0,0,0
